Id,Question,Student_Answer
818.1095.1021-85,60,D
827.669.9105-64,1,A
827.669.9105-64,2,B
827.669.9105-64,3,A
827.669.9105-64,4,E
827.669.9105-64,5,E
827.669.9105-64,6,E
827.669.9105-64,7,E
827.669.9105-64,8,E
827.669.9105-64,9,D
827.669.9105-64,10,A
827.669.9105-64,11,B
827.669.9105-64,12,A
827.669.9105-64,13,A
827.669.9105-64,14,A
827.669.9105-64,15,E
827.669.9105-64,16,A
827.669.9105-64,17,E
827.669.9105-64,18,D
827.669.9105-64,19,E
827.669.9105-64,20,B
827.669.9105-64,21,E
827.669.9105-64,22,E
827.669.9105-64,23,D
827.669.9105-64,24,B
827.669.9105-64,25,E
827.669.9105-64,26,B
827.669.9105-64,27,E
827.669.9105-64,28,A
827.669.9105-64,29,B
827.669.9105-64,30,B
827.669.9105-64,31,A
827.669.9105-64,32,D
827.669.9105-64,33,E
827.669.9105-64,34,C
827.669.9105-64,35,A
827.669.9105-64,36,A
827.669.9105-64,37,A
827.669.9105-64,38,C
827.669.9105-64,39,A
827.669.9105-64,40,A
827.669.9105-64,41,B
827.669.9105-64,42,A
827.669.9105-64,43,B
827.669.9105-64,44,E
827.669.9105-64,45,D
827.669.9105-64,46,C
827.669.9105-64,47,E
827.669.9105-64,48,D
827.669.9105-64,49,A
827.669.9105-64,50,B
827.669.9105-64,51,C
827.669.9105-64,52,A
827.669.9105-64,53,E
827.669.9105-64,54,C
827.669.9105-64,55,B
827.669.9105-64,56,B
827.669.9105-64,57,A
827.669.9105-64,58,E
827.669.9105-64,59,A
827.669.9105-64,60,C
835.8010.389-38,1,A
835.8010.389-38,2,A
835.8010.389-38,3,B
835.8010.389-38,4,B
835.8010.389-38,5,E
835.8010.389-38,6,C
835.8010.389-38,7,A
835.8010.389-38,8,A
835.8010.389-38,9,A
835.8010.389-38,10,C
835.8010.389-38,11,B
835.8010.389-38,12,E
835.8010.389-38,13,D
835.8010.389-38,14,A
835.8010.389-38,15,D
835.8010.389-38,16,E
835.8010.389-38,17,E
835.8010.389-38,18,B
835.8010.389-38,19,E
835.8010.389-38,20,C
835.8010.389-38,21,D
835.8010.389-38,22,A
835.8010.389-38,23,E
835.8010.389-38,24,C
835.8010.389-38,25,C
835.8010.389-38,26,D
835.8010.389-38,27,C
835.8010.389-38,28,D
835.8010.389-38,29,A
835.8010.389-38,30,D
835.8010.389-38,31,C
835.8010.389-38,32,C
835.8010.389-38,33,A
835.8010.389-38,34,E
835.8010.389-38,35,B
835.8010.389-38,36,D
835.8010.389-38,37,C
835.8010.389-38,38,D
835.8010.389-38,39,C
835.8010.389-38,40,C
835.8010.389-38,41,C
835.8010.389-38,42,A
835.8010.389-38,43,C
835.8010.389-38,44,B
835.8010.389-38,45,E
835.8010.389-38,46,B
835.8010.389-38,47,C
835.8010.389-38,48,D
835.8010.389-38,49,C
835.8010.389-38,50,A
835.8010.389-38,51,A
835.8010.389-38,52,C
835.8010.389-38,53,A
835.8010.389-38,54,A
835.8010.389-38,55,A
835.8010.389-38,56,D
835.8010.389-38,57,B
835.8010.389-38,58,B
835.8010.389-38,59,D
835.8010.389-38,60,C
836.932.223-98,1,D
836.932.223-98,2,E
836.932.223-98,3,A
836.932.223-98,4,C
836.932.223-98,5,D
836.932.223-98,6,D
836.932.223-98,7,D
836.932.223-98,8,D
836.932.223-98,9,A
836.932.223-98,10,D
836.932.223-98,11,B
836.932.223-98,12,D
836.932.223-98,13,E
836.932.223-98,14,E
836.932.223-98,15,B
836.932.223-98,16,A
836.932.223-98,17,E
836.932.223-98,18,D
836.932.223-98,19,E
836.932.223-98,20,B
836.932.223-98,21,B
836.932.223-98,22,C
836.932.223-98,23,C
836.932.223-98,24,B
836.932.223-98,25,C
836.932.223-98,26,B
836.932.223-98,27,C
836.932.223-98,28,C
836.932.223-98,29,E
836.932.223-98,30,C
836.932.223-98,31,A
836.932.223-98,32,A
836.932.223-98,33,C
836.932.223-98,34,A
836.932.223-98,35,D
836.932.223-98,36,A
836.932.223-98,37,B
836.932.223-98,38,C
836.932.223-98,39,E
836.932.223-98,40,B
836.932.223-98,41,D
836.932.223-98,42,E
836.932.223-98,43,B
836.932.223-98,44,C
836.932.223-98,45,C
836.932.223-98,46,C
836.932.223-98,47,D
836.932.223-98,48,E
836.932.223-98,49,D
836.932.223-98,50,B
836.932.223-98,51,B
836.932.223-98,52,D
836.932.223-98,53,D
836.932.223-98,54,D
836.932.223-98,55,E
836.932.223-98,56,D
836.932.223-98,57,B
836.932.223-98,58,E
836.932.223-98,59,B
836.932.223-98,60,C
840.1045.610-73,1,D
840.1045.610-73,2,B
840.1045.610-73,3,C
840.1045.610-73,4,A
840.1045.610-73,5,D
840.1045.610-73,6,D
840.1045.610-73,7,B
840.1045.610-73,8,B
840.1045.610-73,9,E
840.1045.610-73,10,E
840.1045.610-73,11,E
840.1045.610-73,12,A
840.1045.610-73,13,D
840.1045.610-73,14,A
840.1045.610-73,15,E
840.1045.610-73,16,A
840.1045.610-73,17,E
840.1045.610-73,18,E
840.1045.610-73,19,C
840.1045.610-73,20,B
840.1045.610-73,21,C
840.1045.610-73,22,D
840.1045.610-73,23,C
840.1045.610-73,24,D
840.1045.610-73,25,E
840.1045.610-73,26,C
840.1045.610-73,27,A
840.1045.610-73,28,E
840.1045.610-73,29,D
840.1045.610-73,30,A
840.1045.610-73,31,E
840.1045.610-73,32,A
840.1045.610-73,33,A
840.1045.610-73,34,B
840.1045.610-73,35,C
840.1045.610-73,36,A
840.1045.610-73,37,A
840.1045.610-73,38,C
840.1045.610-73,39,E
840.1045.610-73,40,A
840.1045.610-73,41,A
840.1045.610-73,42,C
840.1045.610-73,43,B
840.1045.610-73,44,B
840.1045.610-73,45,D
840.1045.610-73,46,B
840.1045.610-73,47,E
840.1045.610-73,48,C
840.1045.610-73,49,C
840.1045.610-73,50,B
840.1045.610-73,51,C
840.1045.610-73,52,C
840.1045.610-73,53,B
840.1045.610-73,54,B
840.1045.610-73,55,C
840.1045.610-73,56,A
840.1045.610-73,57,B
840.1045.610-73,58,D
840.1045.610-73,59,E
840.1045.610-73,60,A
840.191.371-45,1,A
840.191.371-45,2,B
840.191.371-45,3,C
840.191.371-45,4,A
840.191.371-45,5,E
840.191.371-45,6,C
840.191.371-45,7,C
840.191.371-45,8,D
840.191.371-45,9,D
840.191.371-45,10,C
840.191.371-45,11,D
840.191.371-45,12,B
840.191.371-45,13,C
840.191.371-45,14,D
840.191.371-45,15,A
840.191.371-45,16,E
840.191.371-45,17,C
840.191.371-45,18,E
840.191.371-45,19,C
840.191.371-45,20,A
840.191.371-45,21,B
840.191.371-45,22,B
840.191.371-45,23,D
840.191.371-45,24,E
840.191.371-45,25,E
840.191.371-45,26,D
840.191.371-45,27,A
840.191.371-45,28,D
840.191.371-45,29,C
840.191.371-45,30,A
840.191.371-45,31,A
840.191.371-45,32,A
840.191.371-45,33,B
840.191.371-45,34,E
840.191.371-45,35,C
840.191.371-45,36,E
840.191.371-45,37,E
840.191.371-45,38,D
840.191.371-45,39,E
840.191.371-45,40,E
840.191.371-45,41,B
840.191.371-45,42,B
840.191.371-45,43,C
840.191.371-45,44,D
840.191.371-45,45,B
840.191.371-45,46,E
840.191.371-45,47,C
840.191.371-45,48,B
840.191.371-45,49,C
840.191.371-45,50,C
840.191.371-45,51,B
840.191.371-45,52,C
840.191.371-45,53,B
840.191.371-45,54,B
840.191.371-45,55,E
840.191.371-45,56,B
840.191.371-45,57,E
840.191.371-45,58,D
840.191.371-45,59,A
840.191.371-45,60,E
851.492.384-40,1,D
851.492.384-40,2,A
851.492.384-40,3,E
851.492.384-40,4,B
851.492.384-40,5,C
851.492.384-40,6,D
851.492.384-40,7,A
851.492.384-40,8,C
851.492.384-40,9,C
851.492.384-40,10,B
851.492.384-40,11,E
851.492.384-40,12,C
851.492.384-40,13,D
851.492.384-40,14,D
851.492.384-40,15,B
851.492.384-40,16,B
851.492.384-40,17,D
851.492.384-40,18,B
851.492.384-40,19,A
851.492.384-40,20,C
851.492.384-40,21,C
851.492.384-40,22,C
851.492.384-40,23,B
851.492.384-40,24,E
851.492.384-40,25,A
851.492.384-40,26,D
851.492.384-40,27,D
851.492.384-40,28,A
851.492.384-40,29,B
851.492.384-40,30,C
851.492.384-40,31,A
851.492.384-40,32,A
851.492.384-40,33,A
851.492.384-40,34,B
851.492.384-40,35,E
851.492.384-40,36,B
851.492.384-40,37,C
851.492.384-40,38,B
851.492.384-40,39,A
851.492.384-40,40,B
851.492.384-40,41,B
851.492.384-40,42,C
851.492.384-40,43,D
851.492.384-40,44,D
851.492.384-40,45,A
851.492.384-40,46,B
851.492.384-40,47,E
851.492.384-40,48,C
851.492.384-40,49,E
851.492.384-40,50,B
851.492.384-40,51,E
851.492.384-40,52,B
851.492.384-40,53,A
851.492.384-40,54,B
851.492.384-40,55,A
851.492.384-40,56,D
851.492.384-40,57,E
851.492.384-40,58,D
851.492.384-40,59,A
851.492.384-40,60,D
859.566.651-72,1,C
859.566.651-72,2,D
859.566.651-72,3,E
859.566.651-72,4,B
859.566.651-72,5,A
859.566.651-72,6,C
859.566.651-72,7,E
859.566.651-72,8,D
859.566.651-72,9,C
859.566.651-72,10,B
859.566.651-72,11,E
859.566.651-72,12,C
859.566.651-72,13,D
859.566.651-72,14,D
859.566.651-72,15,A
859.566.651-72,16,E
859.566.651-72,17,E
859.566.651-72,18,C
859.566.651-72,19,C
859.566.651-72,20,E
859.566.651-72,21,A
859.566.651-72,22,B
859.566.651-72,23,B
859.566.651-72,24,E
859.566.651-72,25,A
859.566.651-72,26,C
859.566.651-72,27,D
859.566.651-72,28,C
859.566.651-72,29,A
859.566.651-72,30,E
859.566.651-72,31,B
859.566.651-72,32,D
859.566.651-72,33,B
859.566.651-72,34,D
859.566.651-72,35,D
859.566.651-72,36,E
859.566.651-72,37,E
859.566.651-72,38,A
859.566.651-72,39,E
859.566.651-72,40,B
859.566.651-72,41,A
859.566.651-72,42,A
859.566.651-72,43,E
859.566.651-72,44,C
859.566.651-72,45,C
859.566.651-72,46,A
859.566.651-72,47,B
859.566.651-72,48,A
859.566.651-72,49,C
859.566.651-72,50,A
859.566.651-72,51,E
859.566.651-72,52,B
859.566.651-72,53,B
859.566.651-72,54,B
859.566.651-72,55,E
859.566.651-72,56,A
859.566.651-72,57,E
859.566.651-72,58,B
859.566.651-72,59,D
859.566.651-72,60,A
863.637.999-92,1,C
863.637.999-92,2,E
863.637.999-92,3,D
863.637.999-92,4,D
863.637.999-92,5,A
863.637.999-92,6,D
863.637.999-92,7,E
863.637.999-92,8,C
863.637.999-92,9,E
863.637.999-92,10,B
863.637.999-92,11,E
863.637.999-92,12,D
863.637.999-92,13,C
863.637.999-92,14,A
863.637.999-92,15,B
863.637.999-92,16,D
863.637.999-92,17,E
863.637.999-92,18,D
863.637.999-92,19,B
863.637.999-92,20,B
863.637.999-92,21,C
863.637.999-92,22,B
863.637.999-92,23,B
863.637.999-92,24,C
863.637.999-92,25,D
863.637.999-92,26,E
863.637.999-92,27,E
863.637.999-92,28,A
863.637.999-92,29,A
863.637.999-92,30,B
863.637.999-92,31,A
863.637.999-92,32,D
863.637.999-92,33,C
863.637.999-92,34,B
863.637.999-92,35,E
863.637.999-92,36,B
863.637.999-92,37,E
863.637.999-92,38,B
863.637.999-92,39,C
863.637.999-92,40,A
863.637.999-92,41,B
863.637.999-92,42,D
863.637.999-92,43,C
863.637.999-92,44,A
863.637.999-92,45,A
863.637.999-92,46,E
863.637.999-92,47,B
863.637.999-92,48,C
863.637.999-92,49,A
863.637.999-92,50,C
863.637.999-92,51,D
863.637.999-92,52,C
863.637.999-92,53,E
863.637.999-92,54,E
863.637.999-92,55,A
863.637.999-92,56,A
863.637.999-92,57,C
863.637.999-92,58,C
863.637.999-92,59,E
863.637.999-92,60,B
881.737.112-19,1,D
881.737.112-19,2,A
881.737.112-19,3,E
881.737.112-19,4,D
881.737.112-19,5,A
881.737.112-19,6,A
881.737.112-19,7,E
881.737.112-19,8,C
881.737.112-19,9,D
881.737.112-19,10,E
881.737.112-19,11,A
881.737.112-19,12,C
881.737.112-19,13,A
881.737.112-19,14,C
881.737.112-19,15,C
881.737.112-19,16,C
881.737.112-19,17,E
881.737.112-19,18,B
881.737.112-19,19,C
881.737.112-19,20,A
881.737.112-19,21,E
881.737.112-19,22,A
881.737.112-19,23,A
881.737.112-19,24,C
881.737.112-19,25,D
881.737.112-19,26,A
881.737.112-19,27,D
881.737.112-19,28,B
881.737.112-19,29,E
881.737.112-19,30,D
881.737.112-19,31,B
881.737.112-19,32,D
881.737.112-19,33,B
881.737.112-19,34,E
881.737.112-19,35,D
881.737.112-19,36,C
881.737.112-19,37,C
881.737.112-19,38,E
881.737.112-19,39,A
881.737.112-19,40,E
881.737.112-19,41,A
881.737.112-19,42,E
881.737.112-19,43,D
881.737.112-19,44,C
881.737.112-19,45,A
881.737.112-19,46,D
881.737.112-19,47,B
881.737.112-19,48,E
881.737.112-19,49,A
881.737.112-19,50,C
881.737.112-19,51,B
881.737.112-19,52,C
881.737.112-19,53,C
881.737.112-19,54,C
881.737.112-19,55,D
881.737.112-19,56,C
881.737.112-19,57,C
881.737.112-19,58,B
881.737.112-19,59,C
881.737.112-19,60,C
911.265.956-17,1,C
911.265.956-17,2,C
911.265.956-17,3,C
911.265.956-17,4,D
911.265.956-17,5,A
911.265.956-17,6,D
911.265.956-17,7,A
911.265.956-17,8,A
911.265.956-17,9,E
911.265.956-17,10,B
911.265.956-17,11,D
911.265.956-17,12,A
911.265.956-17,13,A
911.265.956-17,14,B
911.265.956-17,15,C
911.265.956-17,16,B
911.265.956-17,17,C
911.265.956-17,18,A
911.265.956-17,19,E
911.265.956-17,20,E
911.265.956-17,21,B
911.265.956-17,22,A
911.265.956-17,23,E
911.265.956-17,24,E
911.265.956-17,25,B
911.265.956-17,26,C
911.265.956-17,27,D
911.265.956-17,28,C
911.265.956-17,29,A
911.265.956-17,30,E
911.265.956-17,31,B
911.265.956-17,32,E
911.265.956-17,33,C
911.265.956-17,34,E
911.265.956-17,35,E
911.265.956-17,36,E
911.265.956-17,37,B
911.265.956-17,38,E
911.265.956-17,39,C
911.265.956-17,40,E
911.265.956-17,41,D
911.265.956-17,42,B
911.265.956-17,43,E
911.265.956-17,44,B
911.265.956-17,45,C
911.265.956-17,46,E
911.265.956-17,47,B
911.265.956-17,48,A
911.265.956-17,49,E
911.265.956-17,50,A
911.265.956-17,51,B
911.265.956-17,52,C
911.265.956-17,53,D
911.265.956-17,54,D
911.265.956-17,55,E
911.265.956-17,56,A
911.265.956-17,57,B
911.265.956-17,58,A
911.265.956-17,59,E
911.265.956-17,60,D
916.629.522-43,1,E
916.629.522-43,2,C
916.629.522-43,3,D
916.629.522-43,4,A
916.629.522-43,5,D
916.629.522-43,6,B
916.629.522-43,7,C
916.629.522-43,8,A
916.629.522-43,9,D
916.629.522-43,10,E
916.629.522-43,11,E
916.629.522-43,12,E
916.629.522-43,13,B
916.629.522-43,14,D
916.629.522-43,15,D
916.629.522-43,16,D
916.629.522-43,17,C
916.629.522-43,18,C
916.629.522-43,19,C
916.629.522-43,20,A
916.629.522-43,21,A
916.629.522-43,22,D
916.629.522-43,23,C
916.629.522-43,24,A
916.629.522-43,25,A
916.629.522-43,26,E
916.629.522-43,27,D
916.629.522-43,28,B
916.629.522-43,29,B
916.629.522-43,30,D
916.629.522-43,31,D
916.629.522-43,32,C
916.629.522-43,33,C
916.629.522-43,34,A
916.629.522-43,35,D
916.629.522-43,36,D
916.629.522-43,37,B
916.629.522-43,38,D
916.629.522-43,39,C
916.629.522-43,40,B
916.629.522-43,41,B
916.629.522-43,42,D
916.629.522-43,43,E
916.629.522-43,44,A
916.629.522-43,45,C
916.629.522-43,46,D
916.629.522-43,47,C
916.629.522-43,48,C
916.629.522-43,49,B
916.629.522-43,50,B
916.629.522-43,51,A
916.629.522-43,52,E
916.629.522-43,53,A
916.629.522-43,54,A
916.629.522-43,55,C
916.629.522-43,56,A
916.629.522-43,57,D
916.629.522-43,58,A
916.629.522-43,59,E
916.629.522-43,60,C
924.364.635-79,1,A
924.364.635-79,2,D
924.364.635-79,3,B
924.364.635-79,4,B
924.364.635-79,5,B
924.364.635-79,6,D
924.364.635-79,7,C
924.364.635-79,8,B
924.364.635-79,9,E
924.364.635-79,10,B
924.364.635-79,11,C
924.364.635-79,12,E
924.364.635-79,13,A
924.364.635-79,14,B
924.364.635-79,15,A
924.364.635-79,16,D
924.364.635-79,17,A
924.364.635-79,18,A
924.364.635-79,19,B
924.364.635-79,20,A
924.364.635-79,21,D
924.364.635-79,22,B
924.364.635-79,23,C
924.364.635-79,24,B
924.364.635-79,25,D
924.364.635-79,26,E
924.364.635-79,27,D
924.364.635-79,28,A
924.364.635-79,29,E
924.364.635-79,30,C
924.364.635-79,31,A
924.364.635-79,32,B
924.364.635-79,33,A
924.364.635-79,34,E
924.364.635-79,35,C
924.364.635-79,36,A
924.364.635-79,37,A
924.364.635-79,38,B
924.364.635-79,39,C
924.364.635-79,40,D
924.364.635-79,41,B
924.364.635-79,42,E
924.364.635-79,43,C
924.364.635-79,44,E
924.364.635-79,45,B
924.364.635-79,46,E
924.364.635-79,47,D
924.364.635-79,48,A
924.364.635-79,49,E
924.364.635-79,50,E
924.364.635-79,51,E
924.364.635-79,52,B
924.364.635-79,53,E
924.364.635-79,54,C
924.364.635-79,55,C
924.364.635-79,56,D
924.364.635-79,57,A
924.364.635-79,58,D
924.364.635-79,59,C
924.364.635-79,60,E
935.788.418-1010,1,A
935.788.418-1010,2,A
935.788.418-1010,3,C
935.788.418-1010,4,D
935.788.418-1010,5,B
935.788.418-1010,6,B
935.788.418-1010,7,A
935.788.418-1010,8,D
935.788.418-1010,9,B
935.788.418-1010,10,B
935.788.418-1010,11,D
935.788.418-1010,12,A
935.788.418-1010,13,B
935.788.418-1010,14,D
935.788.418-1010,15,C
935.788.418-1010,16,D
935.788.418-1010,17,C
935.788.418-1010,18,E
935.788.418-1010,19,D
935.788.418-1010,20,E
935.788.418-1010,21,E
935.788.418-1010,22,D
935.788.418-1010,23,E
935.788.418-1010,24,C
935.788.418-1010,25,E
935.788.418-1010,26,B
935.788.418-1010,27,B
935.788.418-1010,28,C
935.788.418-1010,29,D
935.788.418-1010,30,A
935.788.418-1010,31,E
935.788.418-1010,32,A
935.788.418-1010,33,D
935.788.418-1010,34,B
935.788.418-1010,35,D
935.788.418-1010,36,E
935.788.418-1010,37,B
935.788.418-1010,38,A
935.788.418-1010,39,C
935.788.418-1010,40,C
935.788.418-1010,41,D
935.788.418-1010,42,E
935.788.418-1010,43,A
935.788.418-1010,44,A
935.788.418-1010,45,B
935.788.418-1010,46,E
935.788.418-1010,47,A
935.788.418-1010,48,B
935.788.418-1010,49,B
935.788.418-1010,50,A
935.788.418-1010,51,A
935.788.418-1010,52,A
935.788.418-1010,53,E
935.788.418-1010,54,A
935.788.418-1010,55,A
935.788.418-1010,56,E
935.788.418-1010,57,B
935.788.418-1010,58,D
935.788.418-1010,59,C
935.788.418-1010,60,B
940.775.345-49,1,C
940.775.345-49,2,B
940.775.345-49,3,D
940.775.345-49,4,A
940.775.345-49,5,E
940.775.345-49,6,D
940.775.345-49,7,B
940.775.345-49,8,B
940.775.345-49,9,E
940.775.345-49,10,E
940.775.345-49,11,A
940.775.345-49,12,A
940.775.345-49,13,E
940.775.345-49,14,A
940.775.345-49,15,D
940.775.345-49,16,A
940.775.345-49,17,A
940.775.345-49,18,B
940.775.345-49,19,A
940.775.345-49,20,A
940.775.345-49,21,C
940.775.345-49,22,B
940.775.345-49,23,B
940.775.345-49,24,E
940.775.345-49,25,D
940.775.345-49,26,E
940.775.345-49,27,B
940.775.345-49,28,D
940.775.345-49,29,A
940.775.345-49,30,C
940.775.345-49,31,A
940.775.345-49,32,A
940.775.345-49,33,D
940.775.345-49,34,E
940.775.345-49,35,E
940.775.345-49,36,E
940.775.345-49,37,B
940.775.345-49,38,B
940.775.345-49,39,B
940.775.345-49,40,B
940.775.345-49,41,D
940.775.345-49,42,D
940.775.345-49,43,C
940.775.345-49,44,D
940.775.345-49,45,E
940.775.345-49,46,A
940.775.345-49,47,A
940.775.345-49,48,A
940.775.345-49,49,D
940.775.345-49,50,D
940.775.345-49,51,E
940.775.345-49,52,B
940.775.345-49,53,E
940.775.345-49,54,C
940.775.345-49,55,D
940.775.345-49,56,E
940.775.345-49,57,E
940.775.345-49,58,D
940.775.345-49,59,E
940.775.345-49,60,A
945.261.932-17,1,A
945.261.932-17,2,D
945.261.932-17,3,D
945.261.932-17,4,A
945.261.932-17,5,D
945.261.932-17,6,D
945.261.932-17,7,E
945.261.932-17,8,C
945.261.932-17,9,E
945.261.932-17,10,B
945.261.932-17,11,C
945.261.932-17,12,A
945.261.932-17,13,E
945.261.932-17,14,A
945.261.932-17,15,A
945.261.932-17,16,B
945.261.932-17,17,C
945.261.932-17,18,E
945.261.932-17,19,D
945.261.932-17,20,B
945.261.932-17,21,E
945.261.932-17,22,C
945.261.932-17,23,B
945.261.932-17,24,A
945.261.932-17,25,D
945.261.932-17,26,A
945.261.932-17,27,D
945.261.932-17,28,A
945.261.932-17,29,B
945.261.932-17,30,E
945.261.932-17,31,D
945.261.932-17,32,E
945.261.932-17,33,D
945.261.932-17,34,E
945.261.932-17,35,D
945.261.932-17,36,C
945.261.932-17,37,D
945.261.932-17,38,B
945.261.932-17,39,A
945.261.932-17,40,D
945.261.932-17,41,A
945.261.932-17,42,C
945.261.932-17,43,B
945.261.932-17,44,B
945.261.932-17,45,A
945.261.932-17,46,B
945.261.932-17,47,C
945.261.932-17,48,E
945.261.932-17,49,C
945.261.932-17,50,D
945.261.932-17,51,D
945.261.932-17,52,A
945.261.932-17,53,E
945.261.932-17,54,C
945.261.932-17,55,B
945.261.932-17,56,C
945.261.932-17,57,B
945.261.932-17,58,D
945.261.932-17,59,A
945.261.932-17,60,A
945.925.773-51,1,E
945.925.773-51,2,A
945.925.773-51,3,A
945.925.773-51,4,A
945.925.773-51,5,A
945.925.773-51,6,A
945.925.773-51,7,D
945.925.773-51,8,E
945.925.773-51,9,A
945.925.773-51,10,B
945.925.773-51,11,B
945.925.773-51,12,D
945.925.773-51,13,D
945.925.773-51,14,D
945.925.773-51,15,D
945.925.773-51,16,B
945.925.773-51,17,B
945.925.773-51,18,B
945.925.773-51,19,E
945.925.773-51,20,B
945.925.773-51,21,E
945.925.773-51,22,D
945.925.773-51,23,D
945.925.773-51,24,B
945.925.773-51,25,B
945.925.773-51,26,D
945.925.773-51,27,D
945.925.773-51,28,E
945.925.773-51,29,A
945.925.773-51,30,E
945.925.773-51,31,D
945.925.773-51,32,C
945.925.773-51,33,B
945.925.773-51,34,E
945.925.773-51,35,A
945.925.773-51,36,D
945.925.773-51,37,C
945.925.773-51,38,B
945.925.773-51,39,E
945.925.773-51,40,D
945.925.773-51,41,B
945.925.773-51,42,A
945.925.773-51,43,D
945.925.773-51,44,C
945.925.773-51,45,C
945.925.773-51,46,C
945.925.773-51,47,A
945.925.773-51,48,A
945.925.773-51,49,B
945.925.773-51,50,D
945.925.773-51,51,E
945.925.773-51,52,A
945.925.773-51,53,E
945.925.773-51,54,D
945.925.773-51,55,D
945.925.773-51,56,C
945.925.773-51,57,B
945.925.773-51,58,C
945.925.773-51,59,A
945.925.773-51,60,E
946.346.765-51,1,A
946.346.765-51,2,D
946.346.765-51,3,E
946.346.765-51,4,C
946.346.765-51,5,D
946.346.765-51,6,A
946.346.765-51,7,C
946.346.765-51,8,B
946.346.765-51,9,A
946.346.765-51,10,C
946.346.765-51,11,C
946.346.765-51,12,D
946.346.765-51,13,A
946.346.765-51,14,D
946.346.765-51,15,E
946.346.765-51,16,D
946.346.765-51,17,E
946.346.765-51,18,A
946.346.765-51,19,D
946.346.765-51,20,B
946.346.765-51,21,D
946.346.765-51,22,C
946.346.765-51,23,A
946.346.765-51,24,A
946.346.765-51,25,A
946.346.765-51,26,C
946.346.765-51,27,C
946.346.765-51,28,D
946.346.765-51,29,C
946.346.765-51,30,C
946.346.765-51,31,C
946.346.765-51,32,A
946.346.765-51,33,E
946.346.765-51,34,A
946.346.765-51,35,C
946.346.765-51,36,B
946.346.765-51,37,E
946.346.765-51,38,B
946.346.765-51,39,A
946.346.765-51,40,D
946.346.765-51,41,B
946.346.765-51,42,D
946.346.765-51,43,A
946.346.765-51,44,E
946.346.765-51,45,C
946.346.765-51,46,D
946.346.765-51,47,E
946.346.765-51,48,B
946.346.765-51,49,E
946.346.765-51,50,D
946.346.765-51,51,C
946.346.765-51,52,D
946.346.765-51,53,C
946.346.765-51,54,E
946.346.765-51,55,C
946.346.765-51,56,A
946.346.765-51,57,A
946.346.765-51,58,A
946.346.765-51,59,D
946.346.765-51,60,A
949.1093.645-25,1,C
949.1093.645-25,2,A
949.1093.645-25,3,D
949.1093.645-25,4,B
949.1093.645-25,5,A
949.1093.645-25,6,A
949.1093.645-25,7,D
949.1093.645-25,8,B
949.1093.645-25,9,E
949.1093.645-25,10,C
949.1093.645-25,11,E
949.1093.645-25,12,C
949.1093.645-25,13,C
949.1093.645-25,14,A
949.1093.645-25,15,B
949.1093.645-25,16,B
949.1093.645-25,17,B
949.1093.645-25,18,C
949.1093.645-25,19,D
949.1093.645-25,20,A
949.1093.645-25,21,E
949.1093.645-25,22,D
949.1093.645-25,23,B
949.1093.645-25,24,C
949.1093.645-25,25,E
949.1093.645-25,26,A
949.1093.645-25,27,A
949.1093.645-25,28,E
949.1093.645-25,29,A
949.1093.645-25,30,E
949.1093.645-25,31,E
949.1093.645-25,32,A
949.1093.645-25,33,B
949.1093.645-25,34,D
949.1093.645-25,35,C
949.1093.645-25,36,B
949.1093.645-25,37,D
949.1093.645-25,38,A
949.1093.645-25,39,A
949.1093.645-25,40,D
949.1093.645-25,41,E
949.1093.645-25,42,C
949.1093.645-25,43,C
949.1093.645-25,44,E
949.1093.645-25,45,A
949.1093.645-25,46,B
949.1093.645-25,47,C
949.1093.645-25,48,B
949.1093.645-25,49,D
949.1093.645-25,50,C
949.1093.645-25,51,A
949.1093.645-25,52,C
949.1093.645-25,53,C
949.1093.645-25,54,E
949.1093.645-25,55,C
949.1093.645-25,56,A
949.1093.645-25,57,C
949.1093.645-25,58,B
949.1093.645-25,59,B
949.1093.645-25,60,C
950.912.141-81,1,D
950.912.141-81,2,A
950.912.141-81,3,D
950.912.141-81,4,C
950.912.141-81,5,D
950.912.141-81,6,E
950.912.141-81,7,C
950.912.141-81,8,B
950.912.141-81,9,D
950.912.141-81,10,C
950.912.141-81,11,A
950.912.141-81,12,D
950.912.141-81,13,D
950.912.141-81,14,D
950.912.141-81,15,A
950.912.141-81,16,C
950.912.141-81,17,C
950.912.141-81,18,A
950.912.141-81,19,B
950.912.141-81,20,D
950.912.141-81,21,C
950.912.141-81,22,B
950.912.141-81,23,B
950.912.141-81,24,A
950.912.141-81,25,D
950.912.141-81,26,A
950.912.141-81,27,A
950.912.141-81,28,A
950.912.141-81,29,E
950.912.141-81,30,B
950.912.141-81,31,C
950.912.141-81,32,B
950.912.141-81,33,A
950.912.141-81,34,C
950.912.141-81,35,D
950.912.141-81,36,B
950.912.141-81,37,C
950.912.141-81,38,C
950.912.141-81,39,E
950.912.141-81,40,D
950.912.141-81,41,C
950.912.141-81,42,D
950.912.141-81,43,D
950.912.141-81,44,E
950.912.141-81,45,D
950.912.141-81,46,E
950.912.141-81,47,A
950.912.141-81,48,B
950.912.141-81,49,B
950.912.141-81,50,A
950.912.141-81,51,B
950.912.141-81,52,A
950.912.141-81,53,C
950.912.141-81,54,D
950.912.141-81,55,C
950.912.141-81,56,B
950.912.141-81,57,D
950.912.141-81,58,C
950.912.141-81,59,C
